X,Y
8.671035607810614,9.496193880460805
8.125124893494183,9.605507800696007
9.081329707607532,8.861310976247397
8.743729757193918,8.872180974651632
8.565068779206356,9.07821876065737
8.268658744999497,9.371875669628484
7.660843821095768,9.092187593965926
8.83277829796435,9.188387678672436
8.008105671489902,9.150928088787557
9.277355922085015,9.672283248283245
9.29973946007425,8.479227244350204
9.077168151834128,8.980393871322516
9.486731387277754,9.468537280877577
9.453009543557362,9.686854830787503
9.275082068569713,8.2530016838597
9.532062226388987,9.163046888393753
9.588688537960136,9.073509318984154
9.200231231608685,9.035303268762167
8.978305208305034,8.963088657411877
4.561845115375939,6.645952517957626
3.3712457260950064,7.59091457963528
4.423493928097056,7.463667863605197
4.342888014314337,7.719320753583982
4.039063166876932,8.444166219109388
5.396413924522074,6.327375547375782
4.935641146529935,6.851299782223796
3.662169203494131,6.860417106030525
4.316469184558262,7.524806060530068
4.064590691572286,7.39445712583929
4.234160623668521,6.977961457600861
4.131327067968563,7.106530917119471
4.937545523610207,7.20099611224825
3.8156865771055886,7.069085226318005
3.4840050896608643,6.933214859415629
5.421828907807884,7.2444820085849955
4.392748278615915,6.325267722233033
5.265603876448111,8.934050172377276
4.879024222911609,8.670106719433022
5.434283786225648,8.198659491417322
4.379055177165582,8.565292391266729
5.036907322392402,9.013081068856176
4.474139904701111,8.69302274213973
4.814689935206016,8.323015768498266
4.44384867578113,8.610677629722826
3.9815653544577785,8.088433035561122
4.425701703643431,8.400313977109349
4.633625240084383,9.220443690645029
4.620856648188726,8.956149687226734
5.4021687691015945,8.239613319882924
4.4504954744127865,8.137632361703352
5.404678083676332,8.5453482443978
4.82766665030151,8.39285980999281
4.959011382818945,9.619927111320637
4.798331403861341,8.716127293690159
4.9367716056347035,9.339561863334014
4.62862508083704,9.546347784072244
3.9953693286952783,7.9794748465503424
5.125272642052385,8.358079829511434
4.862703096516597,8.515438514097477
4.859713359345333,8.957641894452953
4.331582640038355,5.8245974962764
4.189493087942687,5.682214568641395
3.4569415446823455,6.126058827764858
2.8588044302228335,6.0442393428300285
4.394975318951358,6.593848082688208
3.703787029567681,6.264157637868403
3.8674717215076715,5.022703476006487
4.0079044374113275,5.547666213986928
4.590881941950654,6.927519210486794
4.34891555052548,6.223970852464622
3.7693587887735918,6.013944099323297
3.960789987915947,5.991275763249137
3.108919546082005,6.130229768268878
3.971115296588266,6.288436343987955
4.153583209114307,6.200636329619783
3.6719969264168695,5.754906593743825
8.908450676009961,4.5884182995430685
8.43888703917689,4.254080753975222
7.5400814447795135,3.972955427367368
7.652359051788196,3.3705063020218677
6.9839962408787315,3.856401094562504
8.154523370842325,4.745439230310678
8.43787298830489,4.200778237799051
8.309838383887163,3.9462944895953376
7.630325017033125,4.740025205233828
7.425237624777008,3.760252216446855
7.861797386450002,3.6384258408981562
8.49878086731514,3.4350687146858325
8.867422349508534,3.2428673570091915
7.628740966729256,4.922580266338017
8.010282619645949,4.792574472411535
8.788893135881958,4.118743245457353
8.210493989114427,4.2057782734884706
7.706399785788119,3.964252085719618
7.5518956743820045,4.2148935414435575
7.96323702955856,4.265904956365193
7.396239405208189,4.673205633810346
8.568567303474873,2.6664543550647277
8.026847526421962,1.4162280518404238
8.38873713738542,3.044373244964924
8.838736386985735,2.8841527100844413
8.972119342920605,0.9485817177243487
8.736659152974703,2.418352623652892
7.772712545691986,1.7242866889833495
7.944495153718492,2.0912585356245614
8.308397616036569,2.3518675782180516
8.238160398245038,2.433325630652969
8.51473221283489,2.7529472277059006
8.6508741630744,2.6442208438442423
8.117037771458058,2.3210196708340853
7.416114941631882,2.8859297209876154
8.631938817586917,2.0742113569060407
7.680069581234489,3.1005150680649534
8.352517285644288,2.3177322800058353
8.155141821609691,2.7441054818940995
8.229176056402997,2.413983285821407
8.988471889169658,1.9589226018802206
8.700596988439624,2.8296098363263673
0.7666587126630733,2.143615368463205
0.7384509018935379,2.674964918888523
1.0857491136361264,2.1061440766256236
1.0165717735863906,3.1568687748441864
1.1619244748445188,2.447481590076974
0.3152004064878309,2.279177364005013
0.1107379566093909,2.4629795013961377
0.2975171127217745,2.362354425032975
0.9595055055755587,2.8770433796702495
1.0756199311651746,2.0951425722272723
0.12410609413986495,3.030196031996156
1.4988830319208746,2.579825618176903
1.7324920563105843,1.1519474263422036
1.089546893195378,2.9299600667758408
0.7478739850517095,2.5613345547167325
3.6424348265838566,5.151932297552633
3.463701623654527,6.193952587562806
2.942740676049512,6.604822958053805
4.415732212220322,5.300605513124268
3.8482999107066074,5.401223644968386
2.853919517706254,4.678779447453845
2.922396325405474,4.578919660350785
3.810080276563573,6.070817309778652
3.944993216587449,5.581952695616119
4.019099445178995,5.639917561260997
3.9389306296268844,5.430856369658856
2.991827427798782,5.596706677550605
3.3619857972164424,4.8533890471164725
3.2797200057861358,6.171543756756513
3.2333850910334854,5.034117312231658
2.792683760851536,5.656381618596708
3.4742383596316126,5.9446758512279025
