X,Y
9.445987609456308,1.5283314333260745
18.895402105474414,7.4643825399259605
17.67587731183978,0.181326475208331
8.804377166448385,6.60569722191095
16.24491917021649,5.576863381571356
11.01289546124925,5.051005118405581
19.853125936296273,3.3441007538609813
9.802384454535503,7.001472246909365
19.69079512169283,7.1138727832547035
11.268975309815128,4.611229815828065
18.74879832940215,9.325178495009288
7.846324798529507,6.348458354364554
11.752978181071963,8.32375986081816
12.635734856548153,8.59854205795165
15.830553759971517,3.011557607140899
5.114431865234977,7.298182777481244
9.186522627660032,9.846908159279877
1.6414676500220793,7.05981825443673
19.613019275687382,3.7076127732585884
4.3039237715824346,6.301516593670424
8.241571243816168,5.33546213383037
6.932125602576987,6.657824161267234
15.72495026601645,1.1798920977529848
8.983756807236285,3.918029178182487
3.4077396106559976,2.636606556629827
18.105149303658486,2.752460528546309
6.825207558339644,8.469529547631321
15.006100471006768,8.405770284396088
0.5476842355225142,0.21394457036278958
10.868628496757683,9.62352194399498
18.54237383735302,1.9349559531053273
14.878533632796104,1.4923266440921878
16.62848615973065,9.227866736621618
19.565789652726366,8.595696417838374
7.5277999476087505,5.643792638270214
11.889353247618029,9.509398608614303
8.609768244393162,6.893599266849522
9.541847166093813,9.62660020048206
14.380638174664007,3.9237216012365894
15.062262197995588,4.386586528322278
5.293293452308967,7.795652800343364
1.2832104822375934,9.419493571570808
2.607305785775984,9.561118824116665
0.8736407966738469,9.482645698398173
12.112814095260012,2.947693977734094
4.731767054146559,0.19100595078511695
0.821671221439626,2.751964869886848
16.211489162199634,1.5987101275975113
14.755054600587583,1.401389532209093
7.8709288155565975,8.924973724539376
11.942189763939403,5.415451715106528
18.571750918123918,2.5401575156265155
3.823851829205065,2.3131540335161627
1.9404920061135211,5.236658845237477
8.494829942107824,4.746864672768501
12.430521803105892,0.5988330445262513
17.907469793592433,1.2360984416131537
5.752425135838322,8.830486705460965
8.254365935483627,9.393235839541527
3.9938212228975356,9.024183582662872
4.304246346761806,6.266909289865358
17.380509173571348,4.664192510072926
5.2692097076164135,2.187942273407002
2.550501401471643,1.487985253112255
0.9861522783573307,9.64777621420643
11.02737006014949,8.86912652772869
7.768694154283655,9.09528431579785
7.331354228934897,7.479791684143881
10.488989784900653,1.7616991292828177
1.013710307545126,0.9425461274714031
0.28057702343465607,0.39472030171323613
16.906620633774875,1.4888676218674246
19.146487720682,9.85413280131103
15.598374944309706,5.792181574294629
18.100360739113846,0.5290314968299503
17.80282956472284,0.32010638883220754
10.254846338667766,2.8838764547633176
15.504075146918508,2.2171520388593216
17.705325164681767,9.72261810827571
14.748855388795693,2.035747585932939
8.995432488168614,5.28868940290487
12.410409563492005,7.420599435670151
1.7724218246794265,3.065776907368416
17.22350096977366,5.606089820805188
5.567789930606992,7.107201322093887
1.5922551563084841,9.569320803038773
17.64440281565075,7.598354730572848
14.462866728634058,3.9249286326711497
1.6587386308196495,4.319199579141559
4.821699457091269,9.84915522844846
3.1134113007406183,7.69307343142295
8.166430547790146,2.049161496765489
16.588516143161048,7.56837629307857
18.25604187008032,4.077794017887415
7.18626594804072,0.4110677471480295
3.5403265530749817,8.228832555976089
4.212879276690229,2.1875757320547606
0.39058001848700563,8.41601631937749
